,termID,mainOntology
29914,60108,C
29915,60109,C
29916,60110,C
29917,60111,C
29918,60112,P
29919,60113,P
29920,60114,P
29921,60115,P
29922,60116,P
29923,60117,P
29924,60118,P
29925,60119,P
29926,60120,P
29927,60121,P
29928,60122,P
29929,60123,P
29930,60124,P
29931,60125,P
29932,60126,P
29933,60127,P
29934,60128,P
29935,60129,P
29936,60130,P
29937,60131,P
29938,60132,P
29939,60133,P
29940,60134,P
29941,60135,P
29942,60136,P
29943,60137,P
29944,60138,P
29945,60139,P
29946,60140,P
29947,60141,P
29948,60142,P
29949,60143,P
29950,60144,P
29951,60145,P
29952,60146,P
29953,60147,P
29954,60148,P
29955,60149,P
29956,60150,P
29957,60151,P
29958,60152,P
29959,60153,P
29960,60154,P
29961,60155,P
29962,60156,P
29963,60157,P
29964,60158,P
29965,60159,P
29966,60160,P
29967,60162,P
29968,60163,P
29969,60164,P
29970,60165,P
29971,60166,P
29972,60167,P
29973,60168,P
29974,60169,P
29975,60170,C
29976,60171,C
29977,60172,P
29978,60173,P
29979,60174,P
29980,60175,F
29981,60176,P
29982,60177,P
29983,60178,P
29984,60179,P
29985,60180,P
29986,60182,F
29987,60183,P
29988,60184,P
29989,60185,P
29990,60186,P
29991,60187,C
29992,60188,P
29993,60189,P
29994,60190,P
29995,60191,P
29996,60192,P
29997,60193,P
29998,60194,P
29999,60195,P
30000,60196,P
30001,60197,P
30002,60198,C
30003,60199,C
30004,60200,C
30005,60201,C
30006,60202,C
30007,60203,C
30008,60204,C
30009,60205,C
30010,60206,P
30011,60207,P
30012,60208,P
30013,60209,P
30014,60210,P
30015,60211,P
30016,60212,P
30017,60213,P
30018,60214,P
30019,60215,P
30020,60216,P
30021,60217,P
30022,60218,P
30023,60219,P
30024,60220,P
30025,60221,P
30026,60222,P
30027,60223,P
30028,60224,P
30029,60225,P
30030,60226,P
30031,60227,P
30032,60228,F
30033,60229,F
30034,60230,F
30035,60231,P
30036,60232,P
30037,60233,P
30038,60234,P
30039,60235,P
30040,60236,P
30041,60237,P
30042,60238,P
30043,60239,P
30044,60240,P
30045,60241,F
30046,60242,P
30047,60243,P
30048,60244,P
30049,60245,P
30050,60246,P
30051,60247,P
30052,60248,P
30053,60249,P
30054,60250,P
30055,60251,P
30056,60252,P
30057,60253,P
30058,60254,P
30059,60255,P
30060,60256,P
30061,60257,P
30062,60258,P
30063,60259,P
30064,60260,P
30065,60261,P
30066,60262,P
30067,60263,P
30068,60264,P
30069,60265,P
30070,60266,P
30071,60267,P
30072,60268,P
30073,60269,P
30074,60270,P
30075,60272,P
30076,60273,P
30077,60274,P
30078,60275,P
30079,60276,P
30080,60277,P
30081,71930,P
30082,60278,P
30083,60279,P
30084,60280,P
30085,60281,P
30086,60282,P
30087,60283,P
30088,60284,P
30089,60285,P
30090,60286,P
30091,71973,P
30092,60287,P
30093,60288,P
30094,60289,P
30095,60290,P
30096,60291,P
30097,60292,P
30098,60293,C
30099,60294,P
30100,60295,P
30101,60296,P
30102,60297,P
30103,60298,P
30104,60299,P
30105,60300,P
30106,60301,P
30107,60302,P
30108,60303,P
30109,60304,P
30110,60305,P
30111,60306,P
30112,60307,P
30113,60308,F
30114,60309,P
30115,60310,P
30116,60311,P
30117,60312,P
30118,60313,P
30119,60314,P
30120,60315,P
30121,60316,P
30122,60317,P
30123,60318,P
30124,60319,P
30125,60320,P
30126,60321,P
30127,60322,P
30128,60323,P
30129,60324,P
30130,60325,P
30131,60326,P
30132,60327,P
30133,60328,P
30134,60329,P
30135,60330,P
30136,60331,P
30137,60332,P
30138,60333,P
30139,60334,P
30140,60335,P
30141,60336,P
30142,60337,P
30143,60338,P
30144,60339,P
30145,60340,P
30146,60341,P
30147,60342,C
30148,60343,P
30149,60344,P
30150,60345,P
30151,60346,P
30152,60347,P
30153,60348,P
30154,60349,P
30155,60350,P
30156,60351,P
30157,60352,P
30158,60353,P
30159,60354,P
30160,60355,P
30161,60357,P
30162,60358,P
30163,60359,P
30164,60360,P
30165,60361,P
30166,60362,P
30167,60363,P
30168,60364,P
30169,60365,P
30170,60366,P
30171,60367,P
30172,60368,P
30173,60369,P
30174,60370,P
30175,60371,P
30176,60372,P
30177,60373,P
30178,60374,P
30179,60375,P
30180,60376,P
30181,60377,P
30182,60378,P
30183,60379,P
30184,60380,P
30185,60381,P
30186,60382,P
30187,60383,P
30188,60384,P
30189,60385,P
30190,60386,P
30191,60387,C
30192,60388,C
30193,60389,P
30194,60390,P
30195,60391,P
30196,60392,P
30197,60393,P
30198,60394,P
30199,60395,P
30200,60396,P
30201,60397,P
30202,60398,P
30203,60399,P
30204,60400,P
30205,60401,P
30206,60402,P
30207,60403,P
30208,60404,P
30209,60405,P
30210,60406,P
30211,60407,P
30212,60408,P
30213,60409,P
30214,60410,P
30215,60411,P
30216,60412,P
30217,60413,P
30218,60414,P
30219,60415,P
30220,60416,P
30221,60417,C
30222,60418,C
30223,60419,P
30224,60420,P
30225,60421,P
30226,60423,P
30227,60424,P
30228,60425,P
30229,60426,P
30230,60427,P
30231,60428,P
30232,60429,P
30233,60430,P
30234,60431,P
30235,60432,P
30236,60433,P
30237,60434,P
30238,60435,P
30239,60436,P
30240,60437,P
30241,60438,P
30242,60439,P
30243,60440,P
30244,60441,P
30245,60442,P
30246,60443,P
30247,60444,P
30248,60445,P
30249,60446,P
30250,60447,P
30251,60448,P
30252,60449,P
30253,60450,P
30254,60451,P
30255,60452,P
30256,60453,P
30257,60454,P
30258,60455,P
30259,60456,P
30260,60457,P
30261,60458,P
30262,60459,P
30263,60460,P
30264,60461,P
30265,60462,P
30266,60463,P
30267,60464,P
30268,60465,P
30269,60466,P
30270,60467,P
30271,60468,P
30272,60469,P
30273,60470,P
30274,60471,P
30275,60472,P
30276,60473,C
30277,60474,P
30278,60475,P
30279,60476,P
30280,60477,P
30281,60478,P
30282,60479,P
30283,60480,P
30284,60481,P
30285,60482,P
30286,60483,P
30287,60484,P
30288,60485,P
30289,60486,P
30290,60487,P
30291,60488,P
30292,60489,P
30293,60490,P
30294,60491,P
30295,60492,P
30296,60493,P
30297,60494,P
30298,60495,P
30299,60496,P
30300,60497,P
30301,60498,P
30302,60499,P
30303,60500,P
30304,60501,P
30305,60502,P
30306,60503,P
30307,60504,P
30308,60505,P
30309,60506,P
30310,60507,P
30311,60508,P
30312,60509,P
30313,60510,P
30314,60511,P
30315,60512,P
30316,60513,P
30317,60514,P
30318,60515,P
30319,60516,P
30320,60517,P
30321,60518,P
30322,60519,P
30323,60520,P
30324,60521,P
30325,60522,P
30326,60523,P
30327,60524,P
30328,60525,P
30329,60526,P
30330,60527,P
30331,60528,P
30332,60529,P
30333,60530,P
30334,60531,P
30335,60532,P
30336,60533,P
30337,60534,P
30338,60535,P
30339,60536,P
30340,60537,P
30341,60538,P
30342,60539,P
30343,60540,P
30344,60541,P
30345,60542,P
30346,60543,P
30347,60544,P
30348,60545,P
30349,60546,P
30350,60547,P
30351,60548,P
30352,60549,P
30353,60550,P
30354,60551,P
30355,60552,P
30356,60556,P
30357,60557,P
30358,60558,P
30359,60559,P
30360,60560,P
30361,60561,P
30362,60562,P
30363,60563,P
30364,60565,P
30365,1990948,F
30366,60566,P
30367,60567,P
30368,60568,P
30369,60569,P
30370,60570,P
30371,60571,P
30372,60572,P
30373,60573,P
30374,60574,P
30375,60575,P
30376,60576,P
30377,60577,P
30378,60578,P
30379,60579,P
30380,60580,P
30381,60581,P
30382,60582,P
30383,60583,P
30384,60584,P
30385,60585,P
30386,60586,P
30387,60587,P
30388,60588,P
30389,60589,F
30390,60590,F
30391,60591,P
30392,60592,P
30393,60593,P
30394,60594,P
30395,60595,P
30396,60596,P
30397,60597,P
30398,60598,P
30399,60599,P
30400,60600,P
30401,60601,P
30402,60602,P
30403,60603,P
30404,60604,P
30405,60605,P
30406,60606,P
30407,60607,P
30408,60608,P
30409,60609,P
30410,60610,P
30411,60611,P
30412,60612,P
30413,60613,P
30414,60614,P
30415,60615,P
30416,60616,P
30417,60617,P
30418,60618,P
30419,60619,P
30420,60620,P
30421,60621,P
30422,60622,P
30423,60623,P
30424,60624,P
30425,60625,P
30426,60627,P
30427,60628,P
30428,60629,P
30429,60630,P
30430,60631,P
30431,60632,P
30432,60633,P
30433,60634,P
30434,60635,P
30435,60636,P
30436,60637,P
30437,60638,P
30438,60639,P
30439,60640,P
30440,60641,P
30441,60642,P
30442,60643,P
30443,60644,P
30444,60645,P
30445,60646,P
30446,60647,P
30447,60648,P
30448,60649,P
30449,60650,P
30450,60651,P
30451,60652,P
30452,60653,P
30453,60654,P
30454,60655,P
30455,60656,P
30456,60657,P
30457,60658,P
30458,60659,P
30459,60660,P
30460,60661,P
30461,60662,P
30462,60663,P
30463,60664,P
30464,60665,P
30465,60666,P
30466,60667,P
30467,60668,P
30468,60669,P
30469,60670,P
30470,60671,P
30471,60672,P
30472,60673,P
30473,60674,P
30474,60675,P
30475,60676,P
30476,60677,P
30477,60678,P
30478,60679,P
30479,60680,P
30480,60681,P
30481,60682,P
30482,60683,P
30483,60684,P
30484,60685,P
30485,60686,P
30486,60687,P
30487,60688,P
30488,60689,P
30489,60690,P
30490,60691,P
30491,60692,P
30492,60693,P
30493,60694,P
30494,60695,P
30495,60696,P
30496,60697,P
30497,60698,F
30498,60699,P
30499,60700,P
30500,60701,P
30501,60702,P
30502,60703,F
30503,60704,P
30504,60705,P
30505,60706,P
30506,60707,P
30507,60708,P
30508,60709,P
30509,60710,P
30510,60711,P
30511,60712,P
30512,60713,P
30513,60714,P
30514,60715,P
30515,60716,P
30516,60717,P
30517,60718,P
30518,60719,P
30519,60720,P
30520,60721,P
30521,60722,P
30522,60723,P
30523,60724,F
30524,60725,P
30525,60726,P
30526,60727,P
30527,60728,P
30528,60729,P
30529,60730,P
30530,60731,P
30531,60732,P
30532,60733,P
30533,60734,P
30534,60735,P
30535,60736,P
30536,60737,P
30537,60738,P
30538,60739,P
30539,60740,P
30540,60741,P
30541,60742,P
30542,60743,P
30543,60744,P
30544,60745,P
30545,60746,P
30546,60747,P
30547,60748,P
30548,60749,P
30549,60750,P
30550,60751,P
30551,60752,P
30552,60753,P
30553,60754,P
30554,60755,P
30555,60756,P
30556,60757,P
30557,60758,P
30558,60759,P
30559,60760,P
30560,60761,P
30561,60762,P
30562,60763,P
30563,60764,P
30564,60765,P
30565,60766,P
30566,60767,P
30567,60768,P
30568,60769,P
30569,60770,P
30570,60771,P
30571,60772,P
30572,60773,P
30573,60774,P
30574,60775,P
30575,60776,P
30576,60777,P
30577,60778,P
30578,60779,P
30579,60780,P
30580,60781,P
30581,60782,P
30582,60783,P
30583,60784,P
30584,60785,P
30585,60786,P
30586,60787,P
30587,60788,P
30588,60789,P
30589,60790,P
30590,60791,P
30591,60792,P
30592,60793,P
30593,60794,P
30594,60795,P
30595,60796,P
30596,60797,P
30597,60798,P
30598,60799,P
30599,60800,P
30600,60801,P
30601,60802,P
30602,60803,P
30603,60804,P
30604,60805,P
30605,60806,P
30606,60807,P
30607,60808,P
30608,60809,P
30609,60810,P
30610,60811,P
30611,60812,P
30612,60813,P
30613,60814,P
30614,60815,P
30615,60816,P
30616,60817,P
30617,60818,P
30618,60819,P
30619,60820,P
30620,60821,P
30621,60822,P
30622,60823,P
30623,60824,P
30624,60825,P
30625,60826,P
30626,60827,P
30627,60828,P
30628,60829,P
30629,60830,P
30630,60831,P
30631,60832,P
30632,60833,P
30633,60834,P
30634,60835,P
30635,60836,P
30636,60837,P
30637,60838,P
30638,60839,P
30639,60840,P
30640,60841,P
30641,60842,P
30642,60843,P
30643,60844,P
30644,60845,P
30645,60846,P
30646,60847,P
30647,60848,P
30648,60849,P
30649,60850,P
30650,60851,P
30651,60852,P
30652,60853,P
30653,60854,P
30654,60855,P
30655,60856,P
30656,60857,P
30657,60858,P
30658,60859,P
30659,60860,P
30660,60861,P
30661,60862,P
30662,60863,P
30663,60864,P
30664,60865,P
30665,60866,P
30666,60867,P
30667,60868,P
30668,60869,P
30669,60870,P
30670,60872,P
30671,60873,P
30672,60874,P
30673,60875,P
30674,60876,P
30675,60877,P
30676,60878,P
30677,60879,P
30678,60880,P
30679,60881,P
30680,60882,P
30681,60883,P
30682,60884,P
30683,60885,P
30684,60886,P
30685,60887,P
30686,60888,P
30687,60889,P
30688,60890,P
30689,60891,P
30690,60892,P
30691,60893,P
30692,60894,P
30693,60895,P
30694,60896,P
30695,60897,P
30696,60898,P
30697,60899,P
30698,60900,P
30699,60901,P
30700,60902,P
30701,60903,P
30702,60904,P
30703,60905,P
30704,60906,P
30705,60907,P
30706,60908,P
30707,60909,P
30708,60910,P
30709,60911,P
30710,60912,P
30711,60913,P
30712,60914,P
30713,60915,P
30714,60916,P
30715,60917,P
30716,60918,P
30717,60919,P
30718,60920,P
30719,60921,P
30720,60922,P
30721,60923,P
30722,60924,P
30723,60925,P
30724,60926,P
30725,60927,P
30726,60928,P
30727,60929,P
30728,60930,P
30729,60931,P
30730,60932,P
30731,60933,P
30732,60934,P
30733,60935,P
30734,60936,P
30735,60937,P
30736,60938,P
30737,60939,P
30738,60940,P
30739,60941,P
30740,60942,P
30741,60943,P
30742,60944,P
30743,60945,P
30744,60946,P
30745,60947,P
30746,60948,P
30747,60949,P
30748,60950,P
30749,60951,P
30750,60952,P
30751,60953,P
30752,60954,P
30753,60955,P
30754,60956,P
30755,60957,P
30756,60958,P
30757,60959,P
30758,60960,P
30759,60961,F
30760,60962,P
30761,60963,P
30762,60964,P
30763,60965,P
30764,60966,P
30765,60967,P
30766,60968,P
30767,60969,P
30768,60970,P
30769,60971,P
30770,60972,P
30771,60973,P
30772,60974,P
30773,60975,P
30774,60976,P
30775,60977,P
30776,60978,P
30777,60979,P
30778,60980,P
30779,60981,P
30780,60982,P
30781,60983,P
30782,60984,P
30783,60985,P
30784,60986,P
30785,60987,C
30786,60988,P
30787,60989,P
30788,60990,P
30789,60991,P
30790,60992,P
30791,60993,P
30792,60994,P
30793,60995,P
30794,60996,P
30795,60997,P
30796,60998,P
30797,60999,P
30798,61000,P
30799,61001,P
30800,61002,P
30801,61003,P
30802,61004,P
30803,61005,P
30804,61006,P
30805,61007,P
30806,61008,P
30807,61009,P
30808,61010,P
30809,61011,P
30810,61013,P
30811,61014,P
30812,61015,P
30813,61016,P
30814,61017,P
30815,61024,P
30816,61026,P
30817,61027,P
30818,61028,P
30819,61029,P
30820,61030,P
30821,61031,P
30822,61032,P
30823,61033,P
30824,61034,P
30825,61035,P
30826,61036,P
30827,61037,P
30828,61038,P
30829,61040,P
30830,61041,P
30831,61042,P
30832,61043,P
30833,61044,P
30834,61045,P
30835,61046,P
30836,61047,P
30837,61048,P
30838,61049,P
30839,61050,P
30840,61051,P
30841,61052,P
30842,61053,P
30843,61054,P
30844,61055,P
30845,61056,P
30846,61057,P
30847,61058,P
30848,61059,P
30849,61060,P
30850,61061,P
30851,61062,P
30852,61063,P
30853,61064,P
30854,61065,P
30855,61066,P
30856,61067,P
30857,61068,P
30858,61069,P
30859,61070,P
30860,61071,P
30861,61072,P
30862,61073,P
30863,61074,P
30864,61075,P
30865,61076,P
30866,61077,P
30867,61078,P
30868,61079,P
30869,61080,P
30870,61081,P
30871,61082,P
30872,61083,P
30873,61084,P
30874,61085,P
30875,61086,P
30876,61087,P
30877,61088,P
30878,61089,P
30879,61090,P
30880,61091,P
30881,61092,P
30882,61093,P
30883,61094,P
30884,61095,P
30885,61096,P
30886,61097,P
30887,61098,P
30888,61099,P
30889,61100,P
30890,61101,P
30891,61102,P
30892,61103,P
30893,61104,P
30894,61105,P
30895,61106,P
30896,61107,P
30897,61108,P
30898,61109,P
30899,61110,P
30900,61111,P
30901,61112,P
30902,61113,P
30903,61114,P
30904,61115,P
30905,61116,P
30906,61117,P
30907,61118,P
30908,61119,P
30909,61120,P
30910,61121,P
30911,61122,P
30912,61123,P
30913,61124,P
30914,61125,P
30915,61126,P
30916,61127,P
30917,61128,P
30918,61129,P
30919,61130,P
30920,61131,P
30921,61132,P
30922,61134,F
30923,61137,P
30924,61138,P
30925,61139,P
30926,61140,P
30927,61141,P
30928,61142,P
30929,61143,P
30930,61144,P
30931,61145,P
30932,61146,P
30933,61147,P
30934,61148,P
30935,61149,P
30936,61150,P
30937,61151,P
30938,61152,P
30939,61153,P
30940,61154,P
30941,61155,P
30942,61156,P
30943,61157,P
30944,61158,P
30945,61159,P
30946,61160,P
30947,61161,P
30948,61162,P
30949,61163,P
30950,61164,P
30951,61165,P
30952,61166,P
30953,61167,P
30954,61168,P
30955,61169,P
30956,61170,P
30957,61171,P
30958,61172,P
30959,61173,P
30960,61174,C
30961,61175,C
30962,61176,C
30963,61177,C
30964,61178,P
30965,61179,P
30966,61180,P
30967,61181,P
30968,61182,P
30969,61183,P
30970,61184,P
30971,61185,P
30972,61186,P
30973,61187,P
30974,61188,P
30975,61189,P
30976,61190,P
30977,61191,P
30978,61192,P
30979,61193,P
30980,61194,P
30981,61195,P
30982,61196,P
30983,61197,P
30984,61198,P
30985,61199,P
30986,61200,C
30987,61201,C
30988,61202,C
30989,61203,P
30990,61204,P
30991,61205,P
30992,61206,P
30993,61207,P
30994,61208,P
30995,61209,P
30996,61210,P
30997,61211,P
30998,61212,P
30999,61213,P
31000,61214,P
31001,61215,P
31002,61216,P
31003,61217,P
31004,61218,P
31005,61219,P
31006,61220,P
31007,61221,P
31008,61222,P
31009,61223,P
31010,61224,P
31011,61225,P
31012,61226,P
31013,61227,P
31014,61228,P
31015,61229,P
31016,61230,P
31017,61231,P
31018,61232,P
31019,61233,P
31020,61234,P
31021,61235,P
31022,61236,P
31023,61237,P
31024,61238,P
31025,61239,P
31026,61240,P
31027,61241,P
31028,61242,P
31029,61243,P
31030,61244,P
31031,61245,P
31032,61246,P
31033,61247,P
31034,61248,P
31035,61249,P
31036,61250,P
31037,61251,P
31038,61252,P
31039,61253,P
31040,61254,P
31041,61255,P
31042,61256,P
31043,61257,P
31044,61258,P
31045,61259,P
31046,61260,P
31047,61261,P
31048,61262,P
31049,61263,P
31050,61264,P
31051,61265,P
31052,61266,P
31053,61267,P
31054,61268,P
31055,61269,P
31056,61270,P
31057,61271,P
31058,61272,P
31059,61273,P
31060,61274,P
31061,61275,P
31062,61276,P
31063,61277,P
31064,61278,P
31065,61279,P
31066,61280,P
31067,61281,P
31068,61282,P
31069,61283,P
31070,61284,P
31071,61285,P
31072,61286,P
31073,61287,P
31074,61288,P
31075,61289,P
31076,61290,P
31077,61291,P
31078,61292,P
31079,61293,P
31080,61294,P
31081,61295,P
31082,61296,P
31083,61297,P
31084,61298,P
31085,61299,P
31086,61300,P
31087,61301,P
31088,61302,P
31089,61303,P
31090,61304,P
31091,61305,P
31092,61306,P
31093,61307,P
31094,61308,P
31095,61309,P
31096,61310,P
31097,61311,P
31098,61312,P
31099,61313,P
31100,61314,P
31101,61315,P
31102,61316,P
31103,61317,P
31104,61318,P
31105,61319,P
31106,61320,P
31107,61321,P
31108,61322,P
31109,61323,P
31110,61324,P
31111,61325,P
31112,61326,P
31113,61327,P
31114,61328,P
31115,61329,P
31116,61330,P
31117,61331,P
31118,61332,P
31119,61333,P
31120,61334,P
31121,61335,P
31122,61336,P
31123,61337,P
31124,61338,P
31125,86016,P
31126,61339,P
31127,61340,P
31128,61341,P
31129,61342,P
31130,61343,P
31131,61344,P
31132,61345,P
31133,61346,P
31134,61347,P
31135,61348,P
31136,61349,P
31137,61350,P
31138,61351,P
31139,61352,P
31140,61353,P
31141,61354,P
31142,61355,P
31143,61356,P
31144,61357,P
31145,61358,P
31146,61359,P
31147,61360,P
31148,61361,P
31149,61362,P
31150,61363,P
31151,61364,P
31152,61365,P
31153,61366,P
31154,61367,P
31155,61368,P
31156,61369,P
31157,61370,P
31158,61371,P
31159,61372,P
31160,61373,P
31161,61374,P
31162,61375,P
31163,61376,P
31164,61377,P
31165,61378,P
31166,61379,P
31167,61380,P
31168,61381,P
31169,61382,P
31170,61383,P
31171,61384,P
31172,61385,P
31173,61386,P
31174,61387,P
31175,61388,P
31176,61389,P
31177,61390,P
31178,61391,P
31179,61392,P
31180,61393,P
31181,61394,P
31182,61395,P
31183,61396,P
31184,61397,P
31185,61398,P
31186,61399,P
31187,61400,P
31188,61401,P
31189,61402,P
31190,61403,P
31191,61404,P
31192,61405,P
31193,61406,P
31194,61407,P
31195,61408,P
31196,61409,P
31197,61410,P
31198,61411,P
31199,61412,P
31200,61413,P
31201,61414,P
31202,61415,P
31203,61416,P
31204,61417,P
31205,61418,P
31206,61419,P
31207,61420,P
31208,61421,P
31209,61422,P
31210,61423,P
31211,61424,P
31212,61425,P
31213,61426,P
31214,61427,P
31215,61428,P
31216,61429,P
31217,61430,P
31218,61431,P
31219,61432,P
31220,61433,P
31221,61434,P
31222,61435,P
31223,61436,P
31224,61437,P
31225,61438,P
31226,61439,P
31227,61440,P
31228,61441,P
31229,61442,P
31230,61443,P
31231,61444,P
31232,61445,P
31233,61446,P
31234,61447,P
31235,61448,P
31236,61449,P
31237,61450,P
31238,61451,P
31239,61452,P
31240,61453,P
31241,61454,P
31242,61455,C
31243,61456,P
31244,61457,P
31245,61458,P
31246,61459,F
31247,61462,P
31248,61463,F
31249,61464,C
31250,61465,C
31251,61466,C
31252,61468,C
31253,61469,P
31254,61470,P
31255,61471,P
31256,61472,P
31257,61473,F
31258,61474,C
31259,61475,P
31260,61476,P
31261,61477,P
31262,61478,P
31263,61479,P
31264,61480,P
31265,61481,P
31266,61482,P
31267,61483,F
31268,61484,P
31269,61485,P
31270,61486,F
31271,61487,P
31272,61492,P
31273,61493,C
31274,61494,C
31275,61495,C
31276,61496,C
31277,61497,C
31278,61498,C
31279,61499,C
31280,61500,P
31281,61501,F
31282,61502,P
31283,61503,F
31284,61504,P
31285,61505,F
31286,61506,F
31287,61507,F
31288,61508,P
31289,61509,P
31290,61510,P
31291,61511,P
31292,61512,P
31293,61513,F
31294,61514,P
31295,61515,P
31296,61516,P
31297,61517,P
31298,61518,P
31299,61519,P
31300,61520,P
31301,61521,P
31302,61522,F
31303,61523,P
31304,61524,P
31305,61525,P
31306,61526,P
31307,61527,P
31308,61528,P
31309,61529,P
31310,61530,P
31311,61531,P
31312,61532,P
31313,61533,P
31314,61534,P
31315,61535,P
31316,61536,P
31317,61537,P
31318,61538,P
31319,61539,P
31320,61540,P
31321,61541,P
31322,61542,F
31323,61543,F
31324,61544,P
31325,61545,P
31326,61546,P
31327,61547,F
31328,61548,P
31329,61549,P
31330,61550,P
31331,61551,P
31332,61552,P
31333,61553,P
31334,61554,P
31335,61555,P
31336,61556,P
31337,61557,P
31338,61558,P
31339,61559,P
31340,61560,P
31341,61561,P
31342,61562,P
31343,61563,P
31344,61564,P
31345,61565,P
31346,61566,P
31347,61567,P
31348,61568,P
31349,61569,P
31350,61570,P
31351,61571,P
31352,61572,P
31353,61573,P
31354,61574,C
31355,61575,F
31356,61576,C
31357,61577,P
31358,61578,F
31359,61579,F
31360,61580,P
31361,61581,P
31362,61582,P
31363,61583,P
31364,61584,P
31365,61585,P
31366,61586,P
31367,61587,P
31368,61588,P
31369,61589,P
31370,61590,P
31371,61591,P
31372,61592,P
31373,61593,F
31374,61594,F
31375,61595,F
31376,61596,F
31377,61597,F
31378,61598,F
31379,61599,F
31380,61602,F
31381,61603,F
31382,61604,F
31383,61605,F
31384,61606,P
31385,61607,F
31386,61608,F
31387,61609,F
31388,61610,P
31389,61611,P
31390,61612,P
31391,61613,P
31392,61614,P
31393,61615,P
31394,61616,P
31395,61617,C
31396,61618,C
31397,61619,P
31398,61620,P
31399,61621,P
31400,61622,P
31401,61623,P
31402,61624,P
31403,61625,P
31404,61626,P
31405,61627,F
31406,61628,F
31407,61629,F
31408,61630,F
31409,61631,F
31410,61632,F
31411,61633,P
31412,61634,F
31413,61635,P
31414,61638,C
31415,61639,P
31416,61640,P
31417,61641,P
31418,61642,P
31419,61643,P
31420,61644,P
31421,61645,C
31422,61646,P
31423,61647,P
31424,61648,P
31425,61649,F
31426,61650,F
31427,61651,F
31428,61652,F
31429,61653,F
31430,61654,F
31431,61655,F
31432,61656,F
31433,61657,F
31434,61658,F
31435,61659,F
31436,61660,F
31437,61661,F
31438,61662,F
31439,61663,F
31440,61664,F
31441,61665,F
31442,61666,F
31443,61667,F
31444,61668,P
31445,61669,P
31446,61670,P
31447,61671,C
31448,61672,C
31449,61673,C
31450,61674,P
31451,61675,F
31452,61676,F
31453,61677,F
31454,61678,P
31455,61679,P
31456,61680,P
31457,61681,P
31458,61682,P
31459,61683,P
31460,61684,P
31461,61685,F
31462,61686,F
31463,61687,P
31464,61688,P
31465,61689,C
31466,61690,F
31467,61691,P
31468,61692,P
31469,61693,F
31470,61694,C
31471,61695,C
31472,61696,C
31473,61697,F
31474,61698,P
31475,61699,P
31476,61700,C
31477,61701,C
31478,61702,C
31479,61703,C
31480,61704,P
31481,61705,P
31482,61706,P
31483,61707,P
31484,61708,F
31485,61709,P
31486,61710,F
31487,61711,F
31488,61712,F
31489,61713,P
31490,61714,F
31491,61715,P
31492,61716,P
31493,61718,P
31494,61719,P
31495,61720,P
31496,61721,P
31497,61722,P
31498,61723,P
31499,61724,P
31500,61725,P
31501,61726,P
31502,61727,P
31503,61728,P
31504,61729,P
31505,61730,F
31506,61731,F
31507,61732,P
31508,61733,F
31509,61734,P
31510,61735,P
31511,61736,P
31512,61737,P
31513,61738,P
31514,61739,P
31515,61740,P
31516,61741,P
31517,61742,C
31518,61743,P
31519,61744,P
31520,61745,F
31521,61746,F
31522,61747,F
31523,61748,F
31524,61749,F
31525,61750,F
31526,61751,F
31527,61752,F
31528,61753,P
31529,61754,P
31530,61755,P
31531,61756,P
31532,61757,P
31533,61758,F
31534,61759,F
31535,61760,P
31536,61761,F
31537,61762,P
31538,61763,P
31539,61764,P
31540,61765,P
31541,61766,P
31542,61767,P
31543,61768,F
31544,61769,F
31545,61770,F
31546,61771,P
31547,61772,P
31548,61773,C
31549,61774,P
31550,61775,F
31551,61776,F
31552,61777,F
31553,61778,F
31554,61779,C
31555,61780,P
31556,61781,P
31557,61782,P
31558,61783,F
31559,61784,F
31560,61785,F
31561,61786,F
31562,61787,F
31563,61788,F
31564,61789,P
31565,61790,P
31566,61791,F
31567,61792,P
31568,61793,C
31569,61794,P
31570,61795,P
31571,61796,P
31572,61797,F
31573,61798,F
31574,61799,F
31575,61800,C
31576,61801,C
31577,61802,C
31578,61803,C
31579,61804,P
31580,61805,P
31581,61806,P
31582,61807,P
31583,61808,P
31584,61809,F
31585,61810,F
31586,61811,F
31587,61812,F
31588,61813,F
31589,61814,C
31590,61815,F
31591,61816,P
31592,61817,P
31593,61818,P
31594,61819,P
31595,61820,P
31596,61821,F
31597,61822,C
31598,61823,C
31599,61824,P
31600,61825,C
31601,61826,C
31602,61827,C
31603,61828,C
31604,61829,C
31605,61830,C
31606,61831,C
31607,61832,C
31608,61833,P
31609,61834,C
31610,61835,C
31611,61836,C
31612,61837,P
31613,61838,C
31614,61839,P
31615,61840,F
31616,61841,C
31617,61842,P
31618,61843,P
31619,61844,P
31620,61845,C
31621,61846,C
31622,61847,P
31623,61848,P
31624,61849,F
31625,61850,C
31626,61851,C
31627,61852,C
31628,61853,P
31629,61854,P
31630,61855,P
31631,61856,P
31632,61857,P
31633,61860,F
31634,61862,P
31635,61863,F
31636,61864,P
31637,61865,P
31638,61866,P
31639,61867,P
31640,61868,P
31641,61869,P
31642,61870,P
31643,61871,P
31644,61872,P
31645,61873,P
31646,61874,P
31647,61875,P
31648,61880,P
31649,61881,P
31650,61882,P
31651,61883,P
31652,61884,P
31653,61885,P
31654,61886,P
31655,61887,P
31656,61888,P
31657,61889,P
31658,61890,P
31659,61891,F
31660,61896,F
31661,61897,F
